geneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	group
WP_042152174.1	218.193812625334	3.21127933538383	0.989411050433045	3.24564733128695	0.00117183910342055	0.00815552668946223	infection effect on cyanobacteria gene expression in absence of MET
WP_227350381.1	157.824700208831	-2.6226625810619	0.80961563652447	-3.239392203837	0.00119784735183667	0.00830855864512212	infection effect on cyanobacteria gene expression in absence of MET
WP_254035579.1	46.4499304860071	3.39506275725815	1.04902629679839	3.23639432835939	0.00121050035941475	0.00835606751659007	infection effect on cyanobacteria gene expression in absence of MET
WP_235751374.1	170.462705240132	-2.56243886014883	0.791888822177496	-3.23585683796213	0.00121278193274166	0.00835606751659007	infection effect on cyanobacteria gene expression in absence of MET
WP_042156336.1	242.844202761374	2.03469611313073	0.629845601106803	3.23046808544068	0.0012358770108845	0.00848690292856565	infection effect on cyanobacteria gene expression in absence of MET
WP_227350580.1	253.995476334988	2.57136230803696	0.797381537215079	3.22475777031113	0.0012607929650169	0.00862933463142359	infection effect on cyanobacteria gene expression in absence of MET
WP_254035716.1	204.202385616506	-2.42929114541068	0.753859769717724	-3.22247086659141	0.00127090089387235	0.00866980906809952	infection effect on cyanobacteria gene expression in absence of MET
WP_254035284.1	117.555082794432	1.62173878307109	0.503934346868859	3.2181548909051	0.00129018125644546	0.00874931916381992	infection effect on cyanobacteria gene expression in absence of MET
WP_227350033.1	788.913619699087	-2.41182626932689	0.749487323978503	-3.21796805918504	0.00129102193757381	0.00874931916381992	infection effect on cyanobacteria gene expression in absence of MET
WP_254035364.1	336.717299393041	-2.68257756994829	0.834803825362459	-3.21342270896226	0.00131163094732995	0.00885993845794447	infection effect on cyanobacteria gene expression in absence of MET
WP_042154161.1	279.41181646593	2.808925217497	0.875989418712504	3.20657436892953	0.0013432557937192	0.00904400562090419	infection effect on cyanobacteria gene expression in absence of MET
WP_254035529.1	56.3194057685471	-1.7136967050355	0.535405729796504	-3.20074405196754	0.00137073232533587	0.00919903804048458	infection effect on cyanobacteria gene expression in absence of MET
WP_254035192.1	211.765795714014	-2.12620520643955	0.667337133700984	-3.1861035435685	0.00144202977300782	0.0096150823897005	infection effect on cyanobacteria gene expression in absence of MET
WP_026789062.1	292.99594639346	2.0078645592641	0.630180648595652	3.18617298664851	0.00144168367124972	0.0096150823897005	infection effect on cyanobacteria gene expression in absence of MET
WP_254035586.1	321.884216726525	-1.27977816131584	0.402572134328657	-3.17900334420822	0.0014778238614412	0.00982206405658829	infection effect on cyanobacteria gene expression in absence of MET
WP_042156823.1	546.213434877933	1.87763810812499	0.590879767221995	3.17769910611875	0.00148448723133733	0.00983472790760984	infection effect on cyanobacteria gene expression in absence of MET
WP_026787331.1	159.939877978236	2.89605339519314	0.911939361399515	3.17570829572341	0.00149471170285871	0.00987082776296789	infection effect on cyanobacteria gene expression in absence of MET
WP_254035541.1	41.0913178385192	2.69959251787218	0.851568175127974	3.17014256370782	0.00152364161997097	0.00999799120152382	infection effect on cyanobacteria gene expression in absence of MET
WP_227365553.1	179.948795630644	-1.42465259542924	0.449313302110177	-3.17073318047437	0.00152054739337576	0.00999799120152382	infection effect on cyanobacteria gene expression in absence of MET
WP_026796995.1	236.018441787814	-1.29910687223943	0.410204453947905	-3.16697407777149	0.00154034048313208	0.0100755815779557	infection effect on cyanobacteria gene expression in absence of MET
WP_026797591.1	171.376935640706	2.54084245691718	0.803706117513428	3.16140738704123	0.00157008738002585	0.0102377621908941	infection effect on cyanobacteria gene expression in absence of MET
WP_042155336.1	536.809007052331	2.31274276540452	0.732213164938393	3.15856484989465	0.00158548030261797	0.0103056219670168	infection effect on cyanobacteria gene expression in absence of MET
WP_042154400.1	130.588382821645	2.42714477556153	0.771110460421739	3.14759674539244	0.00164618620662326	0.0106666673639194	infection effect on cyanobacteria gene expression in absence of MET
WP_227364662.1	163.023792138131	2.9929095712487	0.951648585824644	3.14497348688352	0.00166101882518737	0.0106836366597817	infection effect on cyanobacteria gene expression in absence of MET
WP_254035363.1	145.763970272413	1.18575748754552	0.377059848388767	3.14474609962433	0.0016623103088176	0.0106836366597817	infection effect on cyanobacteria gene expression in absence of MET
WP_026786023.1	316.582719827326	-2.05427506828718	0.653627457783467	-3.14288367758216	0.00167292306824909	0.0106836366597817	infection effect on cyanobacteria gene expression in absence of MET
WP_042155352.1	297.384580509888	3.39957065940207	1.08121932461764	3.14420079441727	0.00166541122552187	0.0106836366597817	infection effect on cyanobacteria gene expression in absence of MET
WP_329604049.1	161.5442575279	2.17918405139056	0.693437467323334	3.14258192566692	0.00167464841691789	0.0106836366597817	infection effect on cyanobacteria gene expression in absence of MET
WP_254035112.1	174.443110097308	-1.37325816039641	0.437852171344462	-3.13635114833326	0.00171064248975219	0.0108796862348239	infection effect on cyanobacteria gene expression in absence of MET
WP_042155672.1	290.555018591118	-2.05995809639743	0.657823604870548	-3.13147488345725	0.00173930662800036	0.0109608134148681	infection effect on cyanobacteria gene expression in absence of MET
WP_235751941.1	76.8566023547854	4.43051722018799	1.41421480678738	3.13284601386167	0.00173120240251312	0.0109608134148681	infection effect on cyanobacteria gene expression in absence of MET
WP_026789234.1	585.897017181573	-2.31705794091914	0.739814003959043	-3.13194658187007	0.001736514671798	0.0109608134148681	infection effect on cyanobacteria gene expression in absence of MET
WP_235753221.1	205.800471800509	2.90421226366489	0.927699351339246	3.13055329776	0.00174477335515754	0.0109618435413697	infection effect on cyanobacteria gene expression in absence of MET
WP_042154198.1	336.488814532524	3.18778223708018	1.01901980660715	3.12828290128529	0.00175830852496563	0.0110134052154665	infection effect on cyanobacteria gene expression in absence of MET
WP_042153986.1	131.797170275436	2.65384040501688	0.849634161447437	3.12350953555798	0.00178708074468721	0.0111598063422008	infection effect on cyanobacteria gene expression in absence of MET
WP_254034982.1	155.528947754295	1.5713285726432	0.503899414212839	3.11833776409094	0.00181874241232106	0.0113233149586374	infection effect on cyanobacteria gene expression in absence of MET
WP_026795097.1	844.741803011233	-4.15190945649473	1.33449853088552	-3.11121320885958	0.00186320359304995	0.0115306641521984	infection effect on cyanobacteria gene expression in absence of MET
WP_227351215.1	174.023729421438	2.88411946481293	0.926872885484064	3.11166666970378	0.00186034425999997	0.0115306641521984	infection effect on cyanobacteria gene expression in absence of MET
WP_254035561.1	120.564217002493	2.05645209105682	0.661693074182769	3.10786401020845	0.00188444758034848	0.011627322831583	infection effect on cyanobacteria gene expression in absence of MET
WP_254035117.1	106.181574675644	2.97630166482956	0.95941343963541	3.10220968549346	0.00192081848793858	0.0118164637338364	infection effect on cyanobacteria gene expression in absence of MET
WP_254035151.1	182.349230319251	2.58270370570008	0.832952109360752	3.10066290327564	0.00193087970387761	0.0118431108246737	infection effect on cyanobacteria gene expression in absence of MET
WP_254035392.1	63.8685155583541	4.33032696592225	1.39708688871783	3.099540193879	0.00193821277524156	0.0118529165870542	infection effect on cyanobacteria gene expression in absence of MET
WP_042155384.1	372.309871171023	-2.07656197430839	0.670571288465932	-3.0967057642133	0.00195684000636224	0.0119315288883503	infection effect on cyanobacteria gene expression in absence of MET
WP_026797999.1	307.627089232228	-3.21550427669558	1.03891659895812	-3.09505525267404	0.00196776236678755	0.0119349238091396	infection effect on cyanobacteria gene expression in absence of MET
WP_254035102.1	113.599089233588	2.88046343235454	0.930719821571172	3.09487706782902	0.00196894485675694	0.0119349238091396	infection effect on cyanobacteria gene expression in absence of MET
WP_254035098.1	169.318885525715	2.18943893707691	0.709091515072754	3.08766765718847	0.0020173394090687	0.0121925162530555	infection effect on cyanobacteria gene expression in absence of MET
WP_254035287.1	254.999675254439	1.80330723701295	0.584563604868842	3.08487771389318	0.00203635859808665	0.0122105103726696	infection effect on cyanobacteria gene expression in absence of MET
WP_235752195.1	312.581739948909	-2.12947373328798	0.690176211208097	-3.08540586984374	0.00203274555488491	0.0122105103726696	infection effect on cyanobacteria gene expression in absence of MET
WP_042156667.1	225.368331138862	3.3096509747099	1.07294826176028	3.08463240275918	0.00203803874144703	0.0122105103726696	infection effect on cyanobacteria gene expression in absence of MET
WP_042156955.1	92.9228056685646	2.26409305555715	0.734677507006619	3.08175088248175	0.00205786980442341	0.0122936904212231	infection effect on cyanobacteria gene expression in absence of MET
WP_254035415.1	354.636181327955	-2.11167131464572	0.686430089390528	-3.07630936825722	0.00209580269286946	0.0124668160048017	infection effect on cyanobacteria gene expression in absence of MET
WP_042155095.1	247.343917911571	1.89161679089072	0.614986477693196	3.07586729058847	0.00209891241880551	0.0124668160048017	infection effect on cyanobacteria gene expression in absence of MET
WP_193372666.1	155.722671733259	1.2842661919036	0.417899585062629	3.07314541054432	0.00211815248181203	0.0125450463607606	infection effect on cyanobacteria gene expression in absence of MET
WP_227365154.1	188.807198263542	1.77279940204287	0.577777793506271	3.06830657385524	0.00215275641767065	0.0127135643295007	infection effect on cyanobacteria gene expression in absence of MET
WP_254035492.1	1014.30490142224	2.57712584913315	0.844847945294771	3.05040198474292	0.00228535260654486	0.0134581875718753	infection effect on cyanobacteria gene expression in absence of MET
WP_042156733.1	137.142460191347	1.53878201716433	0.505062329931194	3.04671706039523	0.00231355370792001	0.0135855554382689	infection effect on cyanobacteria gene expression in absence of MET
WP_042155649.1	156.728391102748	-3.14284450393416	1.03233520660705	-3.04440310067858	0.00233142521909652	0.0136131523386229	infection effect on cyanobacteria gene expression in absence of MET
WP_026785339.1	643.833043177169	-3.70586064584075	1.21720560985625	-3.04456421810149	0.00233017677042957	0.0136131523386229	infection effect on cyanobacteria gene expression in absence of MET
WP_227381562.1	155.241518014195	1.24672760859373	0.410133772138441	3.03980723677859	0.00236729610571932	0.0137449467711288	infection effect on cyanobacteria gene expression in absence of MET
WP_042156227.1	116.176044928173	-1.953785310892	0.642595674076408	-3.04045823791164	0.00236218448436046	0.0137449467711288	infection effect on cyanobacteria gene expression in absence of MET
WP_254035400.1	109.033832582812	3.08500228877011	1.01600976882091	3.03639038072467	0.00239429150865314	0.0138627466341346	infection effect on cyanobacteria gene expression in absence of MET
WP_052347349.1	221.545960195899	2.6011677822049	0.857459611917052	3.03357469675964	0.00241674873249686	0.0139536861175168	infection effect on cyanobacteria gene expression in absence of MET
WP_227365237.1	237.458212825612	2.42484209567817	0.800402986068334	3.02952654835691	0.00244937375391914	0.0141026616973561	infection effect on cyanobacteria gene expression in absence of MET
WP_227366259.1	98.7760430983107	3.46694408215125	1.14527455334554	3.02717289231978	0.00246852723881006	0.0141734605628344	infection effect on cyanobacteria gene expression in absence of MET
cyano_NZ_LR882955.1_cds_NMG88_RS22000_4343_g1_i1	42.5824648231473	4.15573610220911	1.37357590751233	3.02548703677797	0.00248233045386781	0.0142132328203456	infection effect on cyanobacteria gene expression in absence of MET
WP_042153965.1	951.249799189013	-3.0154923952695	0.998418723795539	-3.02026827362167	0.00252550879179413	0.014420515670272	infection effect on cyanobacteria gene expression in absence of MET
WP_227365999.1	116.414148108603	2.04097490891801	0.676506418734322	3.0169335462278	0.00255345783295126	0.0145399375777142	infection effect on cyanobacteria gene expression in absence of MET
WP_254035763.1	148.126225999561	2.53795327085557	0.841542024834439	3.01583663793246	0.00256271289270542	0.0145525482121486	infection effect on cyanobacteria gene expression in absence of MET
WP_026796278.1	84.6901864837527	-1.58378954981952	0.525851175473946	-3.01185891310799	0.0025965324770112	0.0147041989862525	infection effect on cyanobacteria gene expression in absence of MET
WP_227365164.1	147.748106789467	-1.11800065751377	0.371378129007341	-3.0104106036133	0.00260894735232142	0.0147341370963071	infection effect on cyanobacteria gene expression in absence of MET
WP_227350581.1	179.090208904966	-1.33614296226401	0.444452190157538	-3.00626927227068	0.00264474679781879	0.0148956175234099	infection effect on cyanobacteria gene expression in absence of MET
WP_026787597.1	104.536645798474	-2.18010360835827	0.725845576866149	-3.0035363965031	0.00266861627058676	0.0149892114981055	infection effect on cyanobacteria gene expression in absence of MET
WP_227351145.1	162.044678599025	-1.41916812439171	0.472675563454112	-3.00241483613207	0.00267846905379626	0.0150037819354929	infection effect on cyanobacteria gene expression in absence of MET
WP_254035371.1	78.8719245497653	-2.06454039601444	0.689545121917658	-2.99406134622902	0.00275290587544057	0.015379071471718	infection effect on cyanobacteria gene expression in absence of MET
WP_227350493.1	360.064699981716	-1.77191578270793	0.592297870215689	-2.99159573554211	0.00277523505055038	0.0154620238530664	infection effect on cyanobacteria gene expression in absence of MET
WP_026797839.1	755.74054658422	-1.78563888129268	0.597346456396478	-2.98928513289362	0.00279631046302026	0.0155375637824271	infection effect on cyanobacteria gene expression in absence of MET
WP_042154458.1	138.458322607181	2.11523731129926	0.708395650073644	2.98595468659267	0.00282694529146358	0.0156646283185055	infection effect on cyanobacteria gene expression in absence of MET
WP_026793949.1	116.871402431627	2.93631636955006	0.983639095396113	2.98515622578787	0.00283433526420951	0.0156646283185055	infection effect on cyanobacteria gene expression in absence of MET
WP_227373492.1	212.429941308305	-1.67371296311445	0.560923185221726	-2.98385413049533	0.00284642435715014	0.0156894910566115	infection effect on cyanobacteria gene expression in absence of MET
WP_254035780.1	137.578485434281	2.82222211159014	0.94805974247228	2.97683994494962	0.00291236008567059	0.0159946860134283	infection effect on cyanobacteria gene expression in absence of MET
WP_042151659.1	183.025506407893	1.99053265177474	0.668789084924526	2.97632347274234	0.00291726977603409	0.0159946860134283	infection effect on cyanobacteria gene expression in absence of MET
WP_254035812.1	349.849081305409	-2.09745983416654	0.705010625990224	-2.97507549084178	0.00292916454237607	0.0160174156325168	infection effect on cyanobacteria gene expression in absence of MET
WP_346732949.1	66.6760378092873	-1.74767125430511	0.587643578901647	-2.9740327590606	0.00293913695100847	0.0160217143856184	infection effect on cyanobacteria gene expression in absence of MET
WP_042154226.1	91.814267863261	1.57598473514736	0.530463168571046	2.97095977349893	0.00296870663265209	0.0160217143856184	infection effect on cyanobacteria gene expression in absence of MET
WP_042152396.1	239.549083918897	-3.08858547438816	1.0388568435905	-2.97306168163978	0.00294845192878092	0.0160217143856184	infection effect on cyanobacteria gene expression in absence of MET
WP_026788703.1	224.085492460003	-2.1922008177689	0.73750458859009	-2.97245719102548	0.00295426404985408	0.0160217143856184	infection effect on cyanobacteria gene expression in absence of MET
WP_254035160.1	116.014309531955	2.21323107089606	0.74483867222418	2.97142341480079	0.00296422794454714	0.0160217143856184	infection effect on cyanobacteria gene expression in absence of MET
WP_042156944.1	513.193976433271	-2.27786983476878	0.768108372470983	-2.9655578775179	0.0030213448907035	0.01626333304449	infection effect on cyanobacteria gene expression in absence of MET
WP_227365482.1	311.288718991349	2.1717390803695	0.732757493215157	2.96378965821345	0.00303875920734941	0.0163145851469902	infection effect on cyanobacteria gene expression in absence of MET
WP_227366358.1	77.9512566896571	1.53853914487121	0.51939172771065	2.96219416441749	0.00305455095489709	0.0163568829631407	infection effect on cyanobacteria gene expression in absence of MET
WP_227350164.1	108.507487700058	2.5060831347294	0.847077095713467	2.95850654847255	0.00309133673545714	0.0165110931064339	infection effect on cyanobacteria gene expression in absence of MET
WP_042154659.1	314.231009275013	-2.00098032886999	0.677468773699923	-2.95361263360059	0.00314077971445937	0.0167319372932668	infection effect on cyanobacteria gene expression in absence of MET
WP_026795713.1	449.934377306808	2.66236371735301	0.903379808683994	2.94711448248044	0.00320754428862583	0.0170436864899475	infection effect on cyanobacteria gene expression in absence of MET
WP_042153214.1	336.883024227366	-2.5115577592509	0.852661876294242	-2.94554949514853	0.00322381564599273	0.0170844777356473	infection effect on cyanobacteria gene expression in absence of MET
WP_254035466.1	377.252108024838	3.79346308787892	1.28819529445936	2.94478880973632	0.00323175171487087	0.0170844777356473	infection effect on cyanobacteria gene expression in absence of MET
WP_042152135.1	92.6559047856523	-2.10338304890292	0.715045217055578	-2.94160844479773	0.00326512494303623	0.0172168705542242	infection effect on cyanobacteria gene expression in absence of MET
WP_026788990.1	312.676071050437	-2.99861441106341	1.02103437350403	-2.93683982525744	0.00331575314462677	0.017395080583613	infection effect on cyanobacteria gene expression in absence of MET
WP_026797655.1	586.33250633577	3.30432087562465	1.12511298867992	2.93687914802367	0.00331533274920479	0.017395080583613	infection effect on cyanobacteria gene expression in absence of MET
WP_227373494.1	146.563233865321	-1.75757564381844	0.599825911197248	-2.93014291481729	0.00338806142286231	0.0177294252178643	infection effect on cyanobacteria gene expression in absence of MET
WP_042152470.1	517.739343526448	3.78486136165099	1.29390105831203	2.92515516340064	0.00344284511256637	0.0179389618394209	infection effect on cyanobacteria gene expression in absence of MET
WP_227382401.1	126.605827289408	-1.74330684842033	0.596018884254727	-2.92491881461138	0.00344546098222066	0.0179389618394209	infection effect on cyanobacteria gene expression in absence of MET
WP_042152432.1	305.398265892628	3.85683626079568	1.31985499350404	2.92216666207875	0.00347605481915671	0.0180527771638113	infection effect on cyanobacteria gene expression in absence of MET
WP_227381611.1	338.784143339606	2.9532425900958	1.0113119583073	2.92020930419813	0.00349796367773355	0.0181210298793866	infection effect on cyanobacteria gene expression in absence of MET
WP_042155427.1	144.074048471427	-2.88143363235067	0.986992555819134	-2.919407664589	0.00350697270584267	0.018122281457442	infection effect on cyanobacteria gene expression in absence of MET
WP_254035688.1	144.784552182835	1.71585709018447	0.588245302935889	2.91690742216004	0.00353520684512798	0.0182226248101734	infection effect on cyanobacteria gene expression in absence of MET
WP_235752557.1	352.31142765213	-2.230824622597	0.765771882230913	-2.91317123853904	0.00357778348770382	0.0183321560196422	infection effect on cyanobacteria gene expression in absence of MET
WP_254035100.1	219.331315438076	3.0631771691012	1.05131112825095	2.91367330449299	0.00357203506472085	0.0183321560196422	infection effect on cyanobacteria gene expression in absence of MET
WP_042152348.1	503.695244444878	-2.24402305261579	0.770424261532971	-2.91271078113596	0.0035830629085319	0.0183321560196422	infection effect on cyanobacteria gene expression in absence of MET
WP_227382593.1	553.239932457682	-1.98274946186406	0.681022749240651	-2.91142911756597	0.00359779528630832	0.0183532534155284	infection effect on cyanobacteria gene expression in absence of MET
WP_026785955.1	504.672425213185	-1.97269467182186	0.677713573609563	-2.91080885589337	0.00360494479279367	0.0183532534155284	infection effect on cyanobacteria gene expression in absence of MET
WP_254035521.1	377.228513229741	-1.65460704564259	0.568669099040676	-2.90961307451707	0.00361876456428319	0.0183783448510402	infection effect on cyanobacteria gene expression in absence of MET
WP_042154092.1	102.809857121284	1.87993375674433	0.647331841271051	2.90412681238271	0.00368278958842498	0.018657661959006	infection effect on cyanobacteria gene expression in absence of MET
WP_042156260.1	207.180809095639	1.95495148496716	0.673434892946016	2.90295543852058	0.00369659231455937	0.0186818002792035	infection effect on cyanobacteria gene expression in absence of MET
WP_042155334.1	328.726144436119	-2.38677195107018	0.823172455932891	-2.89947985245119	0.0037378236635196	0.0188441012499878	infection effect on cyanobacteria gene expression in absence of MET
WP_235751846.1	481.02905965082	-1.97578326313623	0.681729444443156	-2.89819264701127	0.00375319973004683	0.018860346530103	infection effect on cyanobacteria gene expression in absence of MET
WP_254035537.1	158.039635791699	2.1414927932502	0.739036074611837	2.89768370830203	0.00375929500261366	0.018860346530103	infection effect on cyanobacteria gene expression in absence of MET
WP_227397666.1	285.245095241898	-1.71877249401034	0.593934727766669	-2.89387438325643	0.00380520359377708	0.0189463143123232	infection effect on cyanobacteria gene expression in absence of MET
WP_235751860.1	42.8276273591326	2.47025120286331	0.853590004312396	2.89395516627822	0.00380422476240397	0.0189463143123232	infection effect on cyanobacteria gene expression in absence of MET
WP_254035409.1	82.9558920635021	4.60314999219479	1.59101067924354	2.893223818198	0.00381309470436693	0.0189463143123232	infection effect on cyanobacteria gene expression in absence of MET
WP_042155152.1	440.594616174714	3.28387573386998	1.13481447431354	2.89375559459305	0.00380664334744194	0.0189463143123232	infection effect on cyanobacteria gene expression in absence of MET
WP_254035565.1	313.215240295057	-1.51109530854353	0.523746501721101	-2.88516544469103	0.00391208014105758	0.0193915339366092	infection effect on cyanobacteria gene expression in absence of MET
WP_254035576.1	82.2295985367633	-2.11423163864788	0.733114708954906	-2.88390290471983	0.00392779837210773	0.0194228689836045	infection effect on cyanobacteria gene expression in absence of MET
WP_026798060.1	217.101446867954	-1.95847867241261	0.679585918490097	-2.88187059079146	0.00395322055650845	0.019501925752513	infection effect on cyanobacteria gene expression in absence of MET
WP_026787398.1	285.123352878353	-3.04381208749876	1.05749982762041	-2.87830977178308	0.00399812328814249	0.0196764781823584	infection effect on cyanobacteria gene expression in absence of MET
WP_042156635.1	287.8925908801	-2.47264177899121	0.860372726886177	-2.87391929302558	0.00405412546950273	0.0199046967825704	infection effect on cyanobacteria gene expression in absence of MET
WP_235751848.1	371.359431091266	-2.15309242176918	0.749584632662933	-2.87238068651465	0.00407391882605735	0.0199073054691738	infection effect on cyanobacteria gene expression in absence of MET
WP_027249244.1	600.232892584062	2.56744825722924	0.893687339325777	2.872870795245	0.00406760433814693	0.0199073054691738	infection effect on cyanobacteria gene expression in absence of MET
WP_235752245.1	134.033050087795	-2.25828369325706	0.792445170000672	-2.8497664933148	0.0043751336519799	0.021328776553402	infection effect on cyanobacteria gene expression in absence of MET
WP_227351232.1	109.00836068527	-0.908516532089105	0.319298933300114	-2.84534784597973	0.00443629481571187	0.021576050315474	infection effect on cyanobacteria gene expression in absence of MET
WP_320056778.1	435.482823177286	-1.7684680427477	0.621929908816611	-2.84351663696748	0.00446186799044363	0.0216494862353216	infection effect on cyanobacteria gene expression in absence of MET
WP_026796821.1	231.157926373686	-2.33709665941573	0.825091201635557	-2.83253130657915	0.0046181043750673	0.0223550860497989	infection effect on cyanobacteria gene expression in absence of MET
cyano_NZ_LR882952.1_cds_NMG88_RS05220_1032_g1_i1	78.9584941553879	2.19892797971778	0.777658215275161	2.82762778882201	0.0046894295024231	0.0226473149100667	infection effect on cyanobacteria gene expression in absence of MET
WP_141292761.1	363.051956210439	-2.34853572816365	0.831182391352746	-2.8255359504686	0.00472015908959758	0.0227425847044247	infection effect on cyanobacteria gene expression in absence of MET
WP_254033163.1	333.832756601548	-2.74071904312016	0.971462730470406	-2.82122922182824	0.00478400058007696	0.0229965795326025	infection effect on cyanobacteria gene expression in absence of MET
WP_042156595.1	186.138575305228	2.50054524749775	0.887697200988898	2.81688986369692	0.00484911509352876	0.0232555009241855	infection effect on cyanobacteria gene expression in absence of MET
WP_026787287.1	378.705351550516	2.57951044854593	0.917336679753576	2.81195607401076	0.00492412273645059	0.0235605594820449	infection effect on cyanobacteria gene expression in absence of MET
WP_254035272.1	263.302576021093	-1.53501927522319	0.546600440435455	-2.80830230213553	0.00498034510869706	0.0237635887105768	infection effect on cyanobacteria gene expression in absence of MET
WP_227364736.1	103.333145107849	1.49030960380541	0.530792286542088	2.8077077259623	0.00498954886327544	0.0237635887105768	infection effect on cyanobacteria gene expression in absence of MET
WP_235765614.1	205.902004104779	-2.19617467405725	0.783107944333495	-2.80443416510915	0.00504049802253829	0.0239510561208888	infection effect on cyanobacteria gene expression in absence of MET
WP_042154754.1	149.382749815277	2.65148760734827	0.946121496416394	2.8024810950721	0.00507111884307258	0.0240412904785115	infection effect on cyanobacteria gene expression in absence of MET
WP_042155454.1	184.272807364508	2.10314002458016	0.752845260491502	2.79358871596947	0.00521267285997944	0.0245995315104509	infection effect on cyanobacteria gene expression in absence of MET
WP_042154273.1	165.761193102044	-1.20465687669101	0.431210789064813	-2.79366126089656	0.005211503748063	0.0245995315104509	infection effect on cyanobacteria gene expression in absence of MET
WP_227365970.1	195.835061093866	-1.60010323233071	0.573986081223934	-2.78770389156257	0.00530830387833603	0.0249937679191813	infection effect on cyanobacteria gene expression in absence of MET
WP_227366072.1	246.683840256983	-1.91725302709376	0.68863303990961	-2.78414324608273	0.00536693257467933	0.0251271097795286	infection effect on cyanobacteria gene expression in absence of MET
WP_254035401.1	129.281369857732	-1.32280556355168	0.474934319714638	-2.78523894492712	0.00534882909098093	0.0251271097795286	infection effect on cyanobacteria gene expression in absence of MET
WP_254035665.1	143.008915720993	2.0171917426991	0.724646669670105	2.78369007563014	0.00537443616073911	0.0251271097795286	infection effect on cyanobacteria gene expression in absence of MET
WP_254035139.1	57.1250889317549	2.54563598241616	0.914696793558412	2.78303805189145	0.00538524897548677	0.0251271097795286	infection effect on cyanobacteria gene expression in absence of MET
WP_235751774.1	274.095063460654	-1.88981668064582	0.680837166308969	-2.77572490775013	0.0055078789523965	0.0256414094473053	infection effect on cyanobacteria gene expression in absence of MET
WP_254035595.1	106.169254640254	-0.943138616163627	0.340498558042845	-2.76987550721125	0.0056077722058446	0.0260477868527658	infection effect on cyanobacteria gene expression in absence of MET
WP_042155658.1	261.921491573525	2.00311498160269	0.723891242691985	2.76714907360057	0.00565488903409639	0.0261746569737015	infection effect on cyanobacteria gene expression in absence of MET
WP_042153548.1	48.3146358728898	-2.17927147905625	0.787641751817897	-2.76683082635783	0.00566041203059728	0.0261746569737015	infection effect on cyanobacteria gene expression in absence of MET
WP_254035628.1	68.8731527253063	-2.60104918388864	0.941398014131449	-2.7629643836549	0.00572790163439836	0.0264276175854942	infection effect on cyanobacteria gene expression in absence of MET
WP_254030248.1	178.42659721291	-1.25370828310421	0.45540206912152	-2.75297010732217	0.00590572883932176	0.0271873975743387	infection effect on cyanobacteria gene expression in absence of MET
WP_346732941.1	253.79421977572	-1.31304562247353	0.47748750560339	-2.74990571913346	0.00596124139031786	0.0273212548864457	infection effect on cyanobacteria gene expression in absence of MET
WP_254035264.1	53.622476660269	1.60439419172354	0.583373519789065	2.7502005787024	0.00595587952610412	0.0273212548864457	infection effect on cyanobacteria gene expression in absence of MET
WP_042154014.1	112.437089603534	1.39871291551194	0.508964051506772	2.74815659646511	0.00599313778355714	0.0274066721208244	infection effect on cyanobacteria gene expression in absence of MET
WP_227350110.1	158.468423330234	1.71125084105035	0.623136497978253	2.74618939285767	0.00602919468536616	0.0275106962795846	infection effect on cyanobacteria gene expression in absence of MET
WP_026793716.1	135.612483752367	-1.98562147943812	0.724078524519906	-2.74227367916301	0.00610154807824616	0.0277795151491956	infection effect on cyanobacteria gene expression in absence of MET
WP_026785471.1	446.509481853521	2.85454117224827	1.0413870625635	2.74109528998899	0.0061234745748485	0.0278180702114546	infection effect on cyanobacteria gene expression in absence of MET
WP_227351099.1	164.017574331711	1.50598951683683	0.549939438021994	2.73846429754797	0.00617268621936989	0.0279801368759596	infection effect on cyanobacteria gene expression in absence of MET
WP_254034610.1	133.591347004994	-1.61109001660067	0.588710929513877	-2.73664023518471	0.00620701330470804	0.0280741717742484	infection effect on cyanobacteria gene expression in absence of MET
WP_254035545.1	287.221169376837	-1.24011110598204	0.453424457801644	-2.73498944453619	0.0062382276444927	0.0281537479064769	infection effect on cyanobacteria gene expression in absence of MET
WP_042151486.1	208.213985942414	2.63994594361633	0.967880370694792	2.72755396591135	0.00638058196942607	0.0287334704374808	infection effect on cyanobacteria gene expression in absence of MET
WP_227350245.1	185.062325442104	1.69398555178513	0.621829134259815	2.72419778755067	0.00644578919148957	0.0288386282658202	infection effect on cyanobacteria gene expression in absence of MET
WP_144390480.1	106.813105760987	1.26503899180328	0.464360205056079	2.72426228180019	0.00644453050328309	0.0288386282658202	infection effect on cyanobacteria gene expression in absence of MET
WP_036842407.1	373.591766566416	1.99903972810624	0.733494662509203	2.72536370103601	0.00642306899765345	0.0288386282658202	infection effect on cyanobacteria gene expression in absence of MET
WP_254035006.1	94.5401590389695	1.94512132273946	0.714982752028545	2.72051502951753	0.00651803087973953	0.029098854920997	infection effect on cyanobacteria gene expression in absence of MET
WP_026797918.1	140.669430344725	1.69941726435042	0.625219166472717	2.71811447166276	0.00656551190937686	0.029247657579056	infection effect on cyanobacteria gene expression in absence of MET
WP_026787489.1	219.33532626615	1.86674850393431	0.687538410246994	2.71511885897938	0.00662519877787712	0.0294500771481119	infection effect on cyanobacteria gene expression in absence of MET
